,ActivityIdentifier,Dissolved oxygen (DO),Nitrate,"Temperature, water",Turbidity,pH,ProjectIdentifier,ActivityStartDate,LongitudeMeasure,LatitudeMeasure,Year,Month,Day,Weekday,Hour,Previous_DO,Previous_Temp,Previous_Turb,Previous_pH,DO_lag1,Temp_lag1,Turb_lag1,pH_lag1,Predicted_DO(1 day into the future)
4954,11NPSWRD_WQX-PRSF_WQ_MTL7_20160322_F^01,16.2,1.0,16.2,4.9399999999999995,7.72,PRSF_WQ,2016-03-22,-122.47119,37.78806,2016,3,22,1,0,16.1,16.1,4.9399999999999995,7.71,16.1,16.1,4.9399999999999995,7.71,16.200000000000028
4965,11NPSWRD_WQX-PRSF_WQ_MTL7_20160621_1m_F,21.8,1.0,21.8,4.9399999999999995,8.53,PRSF_WQ,2016-06-21,-122.47119,37.78806,2016,6,21,1,0,16.2,16.2,4.9399999999999995,7.72,16.2,16.2,4.9399999999999995,7.72,21.7914
4966,11NPSWRD_WQX-PRSF_WQ_MTL7_20160621_2m_F,21.6,1.0,21.6,4.9399999999999995,8.52,PRSF_WQ,2016-06-21,-122.47119,37.78806,2016,6,21,1,0,21.8,21.8,4.9399999999999995,8.53,21.8,21.8,4.9399999999999995,8.53,21.60189999999998
4967,11NPSWRD_WQX-PRSF_WQ_MTL7_20160621_3m_F,21.5,1.0,21.5,4.9399999999999995,8.5,PRSF_WQ,2016-06-21,-122.47119,37.78806,2016,6,21,1,0,21.6,21.6,4.9399999999999995,8.52,21.6,21.6,4.9399999999999995,8.52,21.5223
4968,11NPSWRD_WQX-PRSF_WQ_MTL7_20160621_F^01,21.9,1.0,21.9,4.9399999999999995,8.53,PRSF_WQ,2016-06-21,-122.47119,37.78806,2016,6,21,1,0,21.5,21.5,4.9399999999999995,8.5,21.5,21.5,4.9399999999999995,8.5,21.89590000000002
4969,11NPSWRD_WQX-PRSF_WQ_MTL7_20160712_1m_F,20.0,1.0,20.0,4.9399999999999995,8.56,PRSF_WQ,2016-07-12,-122.47119,37.78806,2016,7,12,1,0,21.9,21.9,4.9399999999999995,8.53,21.9,21.9,4.9399999999999995,8.53,19.9995
4970,11NPSWRD_WQX-PRSF_WQ_MTL7_20160712_2m_F,20.0,1.0,20.0,4.9399999999999995,8.55,PRSF_WQ,2016-07-12,-122.47119,37.78806,2016,7,12,1,0,20.0,20.0,4.9399999999999995,8.56,20.0,20.0,4.9399999999999995,8.56,19.9995
4971,11NPSWRD_WQX-PRSF_WQ_MTL7_20160712_3m_F,19.9,1.0,19.9,4.9399999999999995,8.55,PRSF_WQ,2016-07-12,-122.47119,37.78806,2016,7,12,1,0,20.0,20.0,4.9399999999999995,8.55,20.0,20.0,4.9399999999999995,8.55,19.900100000000037
4972,11NPSWRD_WQX-PRSF_WQ_MTL7_20160712_4m_F,19.9,1.0,19.9,4.9399999999999995,8.55,PRSF_WQ,2016-07-12,-122.47119,37.78806,2016,7,12,1,0,19.9,19.9,4.9399999999999995,8.55,19.9,19.9,4.9399999999999995,8.55,19.900100000000037
4973,11NPSWRD_WQX-PRSF_WQ_MTL7_20160712_F^01,20.1,1.0,20.1,4.9399999999999995,8.57,PRSF_WQ,2016-07-12,-122.47119,37.78806,2016,7,12,1,0,19.9,19.9,4.9399999999999995,8.55,19.9,19.9,4.9399999999999995,8.55,20.100999999999964
4974,11NPSWRD_WQX-PRSF_WQ_MTL7_20160824_1m_F,19.0,1.0,19.0,4.9399999999999995,8.32,PRSF_WQ,2016-08-24,-122.47119,37.78806,2016,8,24,2,0,20.1,20.1,4.9399999999999995,8.57,20.1,20.1,4.9399999999999995,8.57,19.0
4975,11NPSWRD_WQX-PRSF_WQ_MTL7_20160824_2m_F,19.0,1.0,19.0,4.9399999999999995,8.32,PRSF_WQ,2016-08-24,-122.47119,37.78806,2016,8,24,2,0,19.0,19.0,4.9399999999999995,8.32,19.0,19.0,4.9399999999999995,8.32,19.0
4976,11NPSWRD_WQX-PRSF_WQ_MTL7_20160824_3m_F,19.0,1.0,19.0,4.9399999999999995,8.31,PRSF_WQ,2016-08-24,-122.47119,37.78806,2016,8,24,2,0,19.0,19.0,4.9399999999999995,8.32,19.0,19.0,4.9399999999999995,8.32,19.0
4977,11NPSWRD_WQX-PRSF_WQ_MTL7_20160824_4m_F,19.0,1.0,19.0,4.9399999999999995,8.32,PRSF_WQ,2016-08-24,-122.47119,37.78806,2016,8,24,2,0,19.0,19.0,4.9399999999999995,8.31,19.0,19.0,4.9399999999999995,8.31,19.0
4978,11NPSWRD_WQX-PRSF_WQ_MTL7_20160824_F^01,19.0,1.0,19.0,4.9399999999999995,8.33,PRSF_WQ,2016-08-24,-122.47119,37.78806,2016,8,24,2,0,19.0,19.0,4.9399999999999995,8.32,19.0,19.0,4.9399999999999995,8.32,19.0
4979,11NPSWRD_WQX-PRSF_WQ_MTL7_20160921_1m_F,19.4,1.0,19.4,4.9399999999999995,7.93,PRSF_WQ,2016-09-21,-122.47119,37.78806,2016,9,21,2,0,19.0,19.0,4.9399999999999995,8.33,19.0,19.0,4.9399999999999995,8.33,19.400300000000033
4980,11NPSWRD_WQX-PRSF_WQ_MTL7_20160921_2m_F,19.4,1.0,19.4,4.9399999999999995,7.93,PRSF_WQ,2016-09-21,-122.47119,37.78806,2016,9,21,2,0,19.4,19.4,4.9399999999999995,7.93,19.4,19.4,4.9399999999999995,7.93,19.400300000000033
4981,11NPSWRD_WQX-PRSF_WQ_MTL7_20160921_3m_F,19.4,1.0,19.4,4.9399999999999995,7.92,PRSF_WQ,2016-09-21,-122.47119,37.78806,2016,9,21,2,0,19.4,19.4,4.9399999999999995,7.93,19.4,19.4,4.9399999999999995,7.93,19.400300000000033
4982,11NPSWRD_WQX-PRSF_WQ_MTL7_20160921_4m_F,19.4,1.0,19.4,4.9399999999999995,7.92,PRSF_WQ,2016-09-21,-122.47119,37.78806,2016,9,21,2,0,19.4,19.4,4.9399999999999995,7.92,19.4,19.4,4.9399999999999995,7.92,19.400300000000033
4983,11NPSWRD_WQX-PRSF_WQ_MTL7_20160921_F^01,19.4,1.0,19.4,4.9399999999999995,7.94,PRSF_WQ,2016-09-21,-122.47119,37.78806,2016,9,21,2,0,19.4,19.4,4.9399999999999995,7.92,19.4,19.4,4.9399999999999995,7.92,19.400300000000033
4984,11NPSWRD_WQX-PRSF_WQ_MTL7_20161025_1m_F,17.6,1.0,17.6,4.9399999999999995,8.0,PRSF_WQ,2016-10-25,-122.47119,37.78806,2016,10,25,1,0,19.4,19.4,4.9399999999999995,7.94,19.4,19.4,4.9399999999999995,7.94,17.599999999999973
4985,11NPSWRD_WQX-PRSF_WQ_MTL7_20161025_2m_F,17.6,1.0,17.6,4.9399999999999995,7.99,PRSF_WQ,2016-10-25,-122.47119,37.78806,2016,10,25,1,0,17.6,17.6,4.9399999999999995,8.0,17.6,17.6,4.9399999999999995,8.0,17.599999999999973
4986,11NPSWRD_WQX-PRSF_WQ_MTL7_20161025_3m_F,17.6,1.0,17.6,4.9399999999999995,7.99,PRSF_WQ,2016-10-25,-122.47119,37.78806,2016,10,25,1,0,17.6,17.6,4.9399999999999995,7.99,17.6,17.6,4.9399999999999995,7.99,17.599999999999973
4987,11NPSWRD_WQX-PRSF_WQ_MTL7_20161025_4m_F,17.6,1.0,17.6,4.9399999999999995,7.98,PRSF_WQ,2016-10-25,-122.47119,37.78806,2016,10,25,1,0,17.6,17.6,4.9399999999999995,7.99,17.6,17.6,4.9399999999999995,7.99,17.599999999999973
4988,11NPSWRD_WQX-PRSF_WQ_MTL7_20161025_F^01,17.6,1.0,17.6,4.9399999999999995,8.0,PRSF_WQ,2016-10-25,-122.47119,37.78806,2016,10,25,1,0,17.6,17.6,4.9399999999999995,7.98,17.6,17.6,4.9399999999999995,7.98,17.599999999999973
4989,11NPSWRD_WQX-PRSF_WQ_MTL7_20161116_1m_F,16.9,1.0,16.9,4.9399999999999995,7.84,PRSF_WQ,2016-11-16,-122.47119,37.78806,2016,11,16,2,0,17.6,17.6,4.9399999999999995,8.0,17.6,17.6,4.9399999999999995,8.0,16.900000000000027
4990,11NPSWRD_WQX-PRSF_WQ_MTL7_20161116_2m_F,16.9,1.0,16.9,4.9399999999999995,7.83,PRSF_WQ,2016-11-16,-122.47119,37.78806,2016,11,16,2,0,16.9,16.9,4.9399999999999995,7.84,16.9,16.9,4.9399999999999995,7.84,16.900000000000027
4991,11NPSWRD_WQX-PRSF_WQ_MTL7_20161116_3m_F,16.8,1.0,16.8,4.9399999999999995,7.82,PRSF_WQ,2016-11-16,-122.47119,37.78806,2016,11,16,2,0,16.9,16.9,4.9399999999999995,7.83,16.9,16.9,4.9399999999999995,7.83,16.80049999999997
4992,11NPSWRD_WQX-PRSF_WQ_MTL7_20161116_4m_F,16.8,1.0,16.8,4.9399999999999995,7.83,PRSF_WQ,2016-11-16,-122.47119,37.78806,2016,11,16,2,0,16.8,16.8,4.9399999999999995,7.82,16.8,16.8,4.9399999999999995,7.82,16.80049999999997
4993,11NPSWRD_WQX-PRSF_WQ_MTL7_20161116_F^01,17.0,1.0,17.0,4.9399999999999995,7.84,PRSF_WQ,2016-11-16,-122.47119,37.78806,2016,11,16,2,0,16.8,16.8,4.9399999999999995,7.83,16.8,16.8,4.9399999999999995,7.83,16.999100000000002
4994,11NPSWRD_WQX-PRSF_WQ_MTL7_20170222_1m_F,13.1,1.0,13.1,4.9399999999999995,7.57,PRSF_WQ,2017-02-22,-122.47119,37.78806,2017,2,22,2,0,17.0,17.0,4.9399999999999995,7.84,17.0,17.0,4.9399999999999995,7.84,13.100299999999994
4995,11NPSWRD_WQX-PRSF_WQ_MTL7_20170222_2m_F,12.9,1.0,12.9,4.9399999999999995,7.56,PRSF_WQ,2017-02-22,-122.47119,37.78806,2017,2,22,2,0,13.1,13.1,4.9399999999999995,7.57,13.1,13.1,4.9399999999999995,7.57,12.900000000000004
4996,11NPSWRD_WQX-PRSF_WQ_MTL7_20170222_3m_F,12.5,1.0,12.5,4.9399999999999995,7.52,PRSF_WQ,2017-02-22,-122.47119,37.78806,2017,2,22,2,0,12.9,12.9,4.9399999999999995,7.56,12.9,12.9,4.9399999999999995,7.56,12.5
4997,11NPSWRD_WQX-PRSF_WQ_MTL7_20170222_4m_F,11.7,1.0,11.7,4.9399999999999995,7.42,PRSF_WQ,2017-02-22,-122.47119,37.78806,2017,2,22,2,0,12.5,12.5,4.9399999999999995,7.52,12.5,12.5,4.9399999999999995,7.52,11.70000000000002
4998,11NPSWRD_WQX-PRSF_WQ_MTL7_20170222_F^01,13.2,1.0,13.2,4.9399999999999995,7.57,PRSF_WQ,2017-02-22,-122.47119,37.78806,2017,2,22,2,0,11.7,11.7,4.9399999999999995,7.42,11.7,11.7,4.9399999999999995,7.42,13.200000000000024
4999,11NPSWRD_WQX-PRSF_WQ_MTL7_20170426_1m_F,17.9,1.0,17.9,4.9399999999999995,7.81,PRSF_WQ,2017-04-26,-122.47119,37.78806,2017,4,26,2,0,13.2,13.2,4.9399999999999995,7.57,13.2,13.2,4.9399999999999995,7.57,17.90000000000003
5000,11NPSWRD_WQX-PRSF_WQ_MTL7_20170426_2m_F,17.9,1.0,17.9,4.9399999999999995,7.8,PRSF_WQ,2017-04-26,-122.47119,37.78806,2017,4,26,2,0,17.9,17.9,4.9399999999999995,7.81,17.9,17.9,4.9399999999999995,7.81,17.90000000000003
5001,11NPSWRD_WQX-PRSF_WQ_MTL7_20170426_3m_F,17.8,1.0,17.8,4.9399999999999995,7.76,PRSF_WQ,2017-04-26,-122.47119,37.78806,2017,4,26,2,0,17.9,17.9,4.9399999999999995,7.8,17.9,17.9,4.9399999999999995,7.8,17.79979999999997
5002,11NPSWRD_WQX-PRSF_WQ_MTL7_20170426_4m_F,16.1,1.0,16.1,4.9399999999999995,7.31,PRSF_WQ,2017-04-26,-122.47119,37.78806,2017,4,26,2,0,17.8,17.8,4.9399999999999995,7.76,17.8,17.8,4.9399999999999995,7.76,16.099999999999977
5003,11NPSWRD_WQX-PRSF_WQ_MTL7_20170426_5m_F,14.5,1.0,14.5,4.9399999999999995,7.27,PRSF_WQ,2017-04-26,-122.47119,37.78806,2017,4,26,2,0,16.1,16.1,4.9399999999999995,7.31,16.1,16.1,4.9399999999999995,7.31,14.5
5004,11NPSWRD_WQX-PRSF_WQ_MTL7_20170426_F^01,18.1,1.0,18.1,4.9399999999999995,7.82,PRSF_WQ,2017-04-26,-122.47119,37.78806,2017,4,26,2,0,14.5,14.5,4.9399999999999995,7.27,14.5,14.5,4.9399999999999995,7.27,18.09999999999997
5005,11NPSWRD_WQX-PRSF_WQ_MTL7_20170524_1m_F,19.5,1.0,19.5,4.9399999999999995,8.22,PRSF_WQ,2017-05-24,-122.47119,37.78806,2017,5,24,2,0,18.1,18.1,4.9399999999999995,7.82,18.1,18.1,4.9399999999999995,7.82,19.5003
5006,11NPSWRD_WQX-PRSF_WQ_MTL7_20170524_2m_F,19.5,1.0,19.5,4.9399999999999995,8.2,PRSF_WQ,2017-05-24,-122.47119,37.78806,2017,5,24,2,0,19.5,19.5,4.9399999999999995,8.22,19.5,19.5,4.9399999999999995,8.22,19.5003
5007,11NPSWRD_WQX-PRSF_WQ_MTL7_20170524_3m_F,19.3,1.0,19.3,4.9399999999999995,8.15,PRSF_WQ,2017-05-24,-122.47119,37.78806,2017,5,24,2,0,19.5,19.5,4.9399999999999995,8.2,19.5,19.5,4.9399999999999995,8.2,19.29959999999997
5008,11NPSWRD_WQX-PRSF_WQ_MTL7_20170524_4m_F,17.3,1.0,17.3,4.9399999999999995,7.39,PRSF_WQ,2017-05-24,-122.47119,37.78806,2017,5,24,2,0,19.3,19.3,4.9399999999999995,8.15,19.3,19.3,4.9399999999999995,8.15,17.29959999999997
5009,11NPSWRD_WQX-PRSF_WQ_MTL7_20170524_5m_F,15.6,1.0,15.6,4.9399999999999995,7.19,PRSF_WQ,2017-05-24,-122.47119,37.78806,2017,5,24,2,0,17.3,17.3,4.9399999999999995,7.39,17.3,17.3,4.9399999999999995,7.39,15.59999999999998
5010,11NPSWRD_WQX-PRSF_WQ_MTL7_20170524_F^01,19.5,1.0,19.5,4.9399999999999995,8.22,PRSF_WQ,2017-05-24,-122.47119,37.78806,2017,5,24,2,0,15.6,15.6,4.9399999999999995,7.19,15.6,15.6,4.9399999999999995,7.19,19.5003
5011,11NPSWRD_WQX-PRSF_WQ_MTL7_20170720_1m_F,21.0,1.0,21.0,4.9399999999999995,8.69,PRSF_WQ,2017-07-20,-122.47119,37.78806,2017,7,20,3,0,19.5,19.5,4.9399999999999995,8.22,19.5,19.5,4.9399999999999995,8.22,20.998199999999997
5012,11NPSWRD_WQX-PRSF_WQ_MTL7_20170720_2m_F,20.9,1.0,20.9,4.9399999999999995,8.69,PRSF_WQ,2017-07-20,-122.47119,37.78806,2017,7,20,3,0,21.0,21.0,4.9399999999999995,8.69,21.0,21.0,4.9399999999999995,8.69,20.900000000000038
5013,11NPSWRD_WQX-PRSF_WQ_MTL7_20170720_3m_F,20.9,1.0,20.9,4.9399999999999995,8.68,PRSF_WQ,2017-07-20,-122.47119,37.78806,2017,7,20,3,0,20.9,20.9,4.9399999999999995,8.69,20.9,20.9,4.9399999999999995,8.69,20.900000000000038
5014,11NPSWRD_WQX-PRSF_WQ_MTL7_20170720_4m_F,20.8,1.0,20.8,4.9399999999999995,8.67,PRSF_WQ,2017-07-20,-122.47119,37.78806,2017,7,20,3,0,20.9,20.9,4.9399999999999995,8.68,20.9,20.9,4.9399999999999995,8.68,20.799999999999972
5015,11NPSWRD_WQX-PRSF_WQ_MTL7_20170720_5m_F,20.3,1.0,20.3,4.9399999999999995,7.95,PRSF_WQ,2017-07-20,-122.47119,37.78806,2017,7,20,3,0,20.8,20.8,4.9399999999999995,8.67,20.8,20.8,4.9399999999999995,8.67,20.29999999999997
5016,11NPSWRD_WQX-PRSF_WQ_MTL7_20170720_F^01,21.1,1.0,21.1,4.9399999999999995,8.68,PRSF_WQ,2017-07-20,-122.47119,37.78806,2017,7,20,3,0,20.3,20.3,4.9399999999999995,7.95,20.3,20.3,4.9399999999999995,7.95,21.104899999999972
5017,11NPSWRD_WQX-PRSF_WQ_MTL7_20170829_1m_F,20.5,1.0,20.5,4.9399999999999995,8.44,PRSF_WQ,2017-08-29,-122.47119,37.78806,2017,8,29,1,0,21.1,21.1,4.9399999999999995,8.68,21.1,21.1,4.9399999999999995,8.68,20.5
5018,11NPSWRD_WQX-PRSF_WQ_MTL7_20170829_2m_F,20.5,1.0,20.5,4.9399999999999995,8.4,PRSF_WQ,2017-08-29,-122.47119,37.78806,2017,8,29,1,0,20.5,20.5,4.9399999999999995,8.44,20.5,20.5,4.9399999999999995,8.44,20.5
5019,11NPSWRD_WQX-PRSF_WQ_MTL7_20170829_3m_F,20.5,1.0,20.5,4.9399999999999995,8.41,PRSF_WQ,2017-08-29,-122.47119,37.78806,2017,8,29,1,0,20.5,20.5,4.9399999999999995,8.4,20.5,20.5,4.9399999999999995,8.4,20.5
5020,11NPSWRD_WQX-PRSF_WQ_MTL7_20170829_4m_F,20.3,1.0,20.3,4.9399999999999995,8.29,PRSF_WQ,2017-08-29,-122.47119,37.78806,2017,8,29,1,0,20.5,20.5,4.9399999999999995,8.41,20.5,20.5,4.9399999999999995,8.41,20.29999999999997
5021,11NPSWRD_WQX-PRSF_WQ_MTL7_20170829_F^01,20.5,1.0,20.5,4.9399999999999995,8.47,PRSF_WQ,2017-08-29,-122.47119,37.78806,2017,8,29,1,0,20.3,20.3,4.9399999999999995,8.29,20.3,20.3,4.9399999999999995,8.29,20.5
5022,11NPSWRD_WQX-PRSF_WQ_MTL7_20170927_1m_F,20.5,1.0,20.5,4.9399999999999995,7.75,PRSF_WQ,2017-09-27,-122.47119,37.78806,2017,9,27,2,0,20.5,20.5,4.9399999999999995,8.47,20.5,20.5,4.9399999999999995,8.47,20.5
5023,11NPSWRD_WQX-PRSF_WQ_MTL7_20170927_2m_F,20.4,1.0,20.4,4.9399999999999995,7.74,PRSF_WQ,2017-09-27,-122.47119,37.78806,2017,9,27,2,0,20.5,20.5,4.9399999999999995,7.75,20.5,20.5,4.9399999999999995,7.75,20.399600000000035
5024,11NPSWRD_WQX-PRSF_WQ_MTL7_20170927_3m_F,20.3,1.0,20.3,4.9399999999999995,7.72,PRSF_WQ,2017-09-27,-122.47119,37.78806,2017,9,27,2,0,20.4,20.4,4.9399999999999995,7.74,20.4,20.4,4.9399999999999995,7.74,20.29999999999997
5025,11NPSWRD_WQX-PRSF_WQ_MTL7_20170927_4m_F,20.3,1.0,20.3,4.9399999999999995,7.72,PRSF_WQ,2017-09-27,-122.47119,37.78806,2017,9,27,2,0,20.3,20.3,4.9399999999999995,7.72,20.3,20.3,4.9399999999999995,7.72,20.29999999999997
5026,11NPSWRD_WQX-PRSF_WQ_MTL7_20170927_F^01,21.1,1.0,21.1,4.9399999999999995,7.78,PRSF_WQ,2017-09-27,-122.47119,37.78806,2017,9,27,2,0,20.3,20.3,4.9399999999999995,7.72,20.3,20.3,4.9399999999999995,7.72,21.10069999999996
5027,11NPSWRD_WQX-PRSF_WQ_MTL7_20171030_1m_F,17.2,1.0,17.2,4.9399999999999995,7.82,PRSF_WQ,2017-10-30,-122.47119,37.78806,2017,10,30,0,0,21.1,21.1,4.9399999999999995,7.78,21.1,21.1,4.9399999999999995,7.78,17.204800000000024
5028,11NPSWRD_WQX-PRSF_WQ_MTL7_20171030_2m_F,17.1,1.0,17.1,4.9399999999999995,7.81,PRSF_WQ,2017-10-30,-122.47119,37.78806,2017,10,30,0,0,17.2,17.2,4.9399999999999995,7.82,17.2,17.2,4.9399999999999995,7.82,17.099999999999973
5029,11NPSWRD_WQX-PRSF_WQ_MTL7_20171030_3m_F,17.1,1.0,17.1,4.9399999999999995,7.8,PRSF_WQ,2017-10-30,-122.47119,37.78806,2017,10,30,0,0,17.1,17.1,4.9399999999999995,7.81,17.1,17.1,4.9399999999999995,7.81,17.099999999999973
5030,11NPSWRD_WQX-PRSF_WQ_MTL7_20171030_F^01,17.1,1.0,17.1,4.9399999999999995,7.82,PRSF_WQ,2017-10-30,-122.47119,37.78806,2017,10,30,0,0,17.1,17.1,4.9399999999999995,7.8,17.1,17.1,4.9399999999999995,7.8,17.099999999999973
5031,11NPSWRD_WQX-PRSF_WQ_MTL7_20171219_1m_F,10.5,1.0,10.5,4.9399999999999995,7.58,PRSF_WQ,2017-12-19,-122.47119,37.78806,2017,12,19,1,0,17.1,17.1,4.9399999999999995,7.82,17.1,17.1,4.9399999999999995,7.82,10.5
5032,11NPSWRD_WQX-PRSF_WQ_MTL7_20171219_2m_F,10.5,1.0,10.5,4.9399999999999995,7.57,PRSF_WQ,2017-12-19,-122.47119,37.78806,2017,12,19,1,0,10.5,10.5,4.9399999999999995,7.58,10.5,10.5,4.9399999999999995,7.58,10.5
5033,11NPSWRD_WQX-PRSF_WQ_MTL7_20171219_3m_F,10.4,1.0,10.4,4.9399999999999995,7.56,PRSF_WQ,2017-12-19,-122.47119,37.78806,2017,12,19,1,0,10.5,10.5,4.9399999999999995,7.57,10.5,10.5,4.9399999999999995,7.57,10.399999999999986
5034,11NPSWRD_WQX-PRSF_WQ_MTL7_20171219_4m_F,10.4,1.0,10.4,4.9399999999999995,7.55,PRSF_WQ,2017-12-19,-122.47119,37.78806,2017,12,19,1,0,10.4,10.4,4.9399999999999995,7.56,10.4,10.4,4.9399999999999995,7.56,10.399999999999986
5035,11NPSWRD_WQX-PRSF_WQ_MTL7_20171219_F^01,10.6,1.0,10.6,4.9399999999999995,7.58,PRSF_WQ,2017-12-19,-122.47119,37.78806,2017,12,19,1,0,10.4,10.4,4.9399999999999995,7.55,10.4,10.4,4.9399999999999995,7.55,10.599500000000011
5036,11NPSWRD_WQX-PRSF_WQ_MTL7_20180123_1m_F,12.1,1.0,12.1,4.9399999999999995,7.7,PRSF_WQ,2018-01-23,-122.47119,37.78806,2018,1,23,1,0,10.6,10.6,4.9399999999999995,7.58,10.6,10.6,4.9399999999999995,7.58,12.1
5037,11NPSWRD_WQX-PRSF_WQ_MTL7_20180123_2m_F,12.1,1.0,12.1,4.9399999999999995,7.69,PRSF_WQ,2018-01-23,-122.47119,37.78806,2018,1,23,1,0,12.1,12.1,4.9399999999999995,7.7,12.1,12.1,4.9399999999999995,7.7,12.1
5038,11NPSWRD_WQX-PRSF_WQ_MTL7_20180123_3m_F,12.1,1.0,12.1,4.9399999999999995,7.69,PRSF_WQ,2018-01-23,-122.47119,37.78806,2018,1,23,1,0,12.1,12.1,4.9399999999999995,7.69,12.1,12.1,4.9399999999999995,7.69,12.1
5039,11NPSWRD_WQX-PRSF_WQ_MTL7_20180123_4m_F,12.1,1.0,12.1,4.9399999999999995,7.68,PRSF_WQ,2018-01-23,-122.47119,37.78806,2018,1,23,1,0,12.1,12.1,4.9399999999999995,7.69,12.1,12.1,4.9399999999999995,7.69,12.1
5040,11NPSWRD_WQX-PRSF_WQ_MTL7_20180123_F^01,12.2,1.0,12.2,4.9399999999999995,7.7,PRSF_WQ,2018-01-23,-122.47119,37.78806,2018,1,23,1,0,12.1,12.1,4.9399999999999995,7.68,12.1,12.1,4.9399999999999995,7.68,12.200300000000022
5041,11NPSWRD_WQX-PRSF_WQ_MTL7_20180425_1m_F,18.6,1.0,18.6,4.9399999999999995,7.75,PRSF_WQ,2018-04-25,-122.47119,37.78806,2018,4,25,2,0,12.2,12.2,4.9399999999999995,7.7,12.2,12.2,4.9399999999999995,7.7,18.59999999999997
5042,11NPSWRD_WQX-PRSF_WQ_MTL7_20180425_2m_F,18.6,1.0,18.6,4.9399999999999995,7.74,PRSF_WQ,2018-04-25,-122.47119,37.78806,2018,4,25,2,0,18.6,18.6,4.9399999999999995,7.75,18.6,18.6,4.9399999999999995,7.75,18.59999999999997
5043,11NPSWRD_WQX-PRSF_WQ_MTL7_20180425_3m_F,18.6,1.0,18.6,4.9399999999999995,7.74,PRSF_WQ,2018-04-25,-122.47119,37.78806,2018,4,25,2,0,18.6,18.6,4.9399999999999995,7.74,18.6,18.6,4.9399999999999995,7.74,18.59999999999997
5044,11NPSWRD_WQX-PRSF_WQ_MTL7_20180425_4m_F,18.5,1.0,18.5,4.9399999999999995,7.74,PRSF_WQ,2018-04-25,-122.47119,37.78806,2018,4,25,2,0,18.6,18.6,4.9399999999999995,7.74,18.6,18.6,4.9399999999999995,7.74,18.5
5045,11NPSWRD_WQX-PRSF_WQ_MTL7_20180425_5m_F,18.5,1.0,18.5,4.9399999999999995,7.71,PRSF_WQ,2018-04-25,-122.47119,37.78806,2018,4,25,2,0,18.5,18.5,4.9399999999999995,7.74,18.5,18.5,4.9399999999999995,7.74,18.5
5046,11NPSWRD_WQX-PRSF_WQ_MTL7_20180425_F^01,18.7,1.0,18.7,4.9399999999999995,7.75,PRSF_WQ,2018-04-25,-122.47119,37.78806,2018,4,25,2,0,18.5,18.5,4.9399999999999995,7.71,18.5,18.5,4.9399999999999995,7.71,18.70000000000003
5047,11NPSWRD_WQX-PRSF_WQ_MTL7_20180523_1m_F^01,18.8,1.0,18.8,4.9399999999999995,7.97,PRSF_WQ,2018-05-23,-122.47119,37.78806,2018,5,23,2,0,18.7,18.7,4.9399999999999995,7.75,18.7,18.7,4.9399999999999995,7.75,18.79999999999997
5048,11NPSWRD_WQX-PRSF_WQ_MTL7_20180523_2m_F,18.8,1.0,18.8,4.9399999999999995,7.97,PRSF_WQ,2018-05-23,-122.47119,37.78806,2018,5,23,2,0,18.8,18.8,4.9399999999999995,7.97,18.8,18.8,4.9399999999999995,7.97,18.79999999999997
5049,11NPSWRD_WQX-PRSF_WQ_MTL7_20180523_3m_F,18.8,1.0,18.8,4.9399999999999995,7.96,PRSF_WQ,2018-05-23,-122.47119,37.78806,2018,5,23,2,0,18.8,18.8,4.9399999999999995,7.97,18.8,18.8,4.9399999999999995,7.97,18.79999999999997
5050,11NPSWRD_WQX-PRSF_WQ_MTL7_20180523_4m_F,18.7,1.0,18.7,4.9399999999999995,7.95,PRSF_WQ,2018-05-23,-122.47119,37.78806,2018,5,23,2,0,18.8,18.8,4.9399999999999995,7.96,18.8,18.8,4.9399999999999995,7.96,18.70000000000003
5051,11NPSWRD_WQX-PRSF_WQ_MTL7_20180523_5m_F,18.7,1.0,18.7,4.9399999999999995,7.92,PRSF_WQ,2018-05-23,-122.47119,37.78806,2018,5,23,2,0,18.7,18.7,4.9399999999999995,7.95,18.7,18.7,4.9399999999999995,7.95,18.70000000000003
5052,11NPSWRD_WQX-PRSF_WQ_MTL7_20180523_F^01,18.8,1.0,18.8,4.9399999999999995,7.97,PRSF_WQ,2018-05-23,-122.47119,37.78806,2018,5,23,2,0,18.7,18.7,4.9399999999999995,7.92,18.7,18.7,4.9399999999999995,7.92,18.79999999999997
5053,11NPSWRD_WQX-PRSF_WQ_MTL7_20180725_1m_F,20.9,1.0,20.9,4.9399999999999995,8.08,PRSF_WQ,2018-07-25,-122.47119,37.78806,2018,7,25,2,0,18.8,18.8,4.9399999999999995,7.97,18.8,18.8,4.9399999999999995,7.97,20.900000000000038
5054,11NPSWRD_WQX-PRSF_WQ_MTL7_20180725_2m_F,20.9,1.0,20.9,4.9399999999999995,8.08,PRSF_WQ,2018-07-25,-122.47119,37.78806,2018,7,25,2,0,20.9,20.9,4.9399999999999995,8.08,20.9,20.9,4.9399999999999995,8.08,20.900000000000038
5055,11NPSWRD_WQX-PRSF_WQ_MTL7_20180725_3m_F,20.8,1.0,20.8,4.9399999999999995,8.07,PRSF_WQ,2018-07-25,-122.47119,37.78806,2018,7,25,2,0,20.9,20.9,4.9399999999999995,8.08,20.9,20.9,4.9399999999999995,8.08,20.799999999999972
