OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19940713_553603,Sample-Routine,Water,,1994-07-13,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742545276,,,Potassium,Total,3.5,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00937][Description: POTASSIUM, TOTAL MG/L AS  K)][Value: 3.5",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1994-07-13,,,,,,,2018-11-08T14:15:33,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19940630_553752,Sample-Routine,Water,,1994-06-30,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742539735,,,Magnesium,Total,36.4,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00927][Description: MAGNESIUM, TOTAL (MG/L AS MG)][Value: 36.4",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1994-06-30,,,,,,,2018-11-08T14:15:03,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19940404_553528,Sample-Routine,Water,,1994-04-04,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742544236,,,Potassium,Total,2.5,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00937][Description: POTASSIUM, TOTAL MG/L AS  K)][Value: 2.5",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1994-04-04,,,,,,,2018-11-08T14:15:25,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19940511_553550,Sample-Routine,Water,,1994-05-11,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742544536,,,Magnesium,Total,36,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00927][Description: MAGNESIUM, TOTAL (MG/L AS MG)][Value: 36",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1994-05-11,,,,,,,2018-11-08T14:15:27,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19940328_553522,Sample-Routine,Water,,1994-03-28,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742544147,,,Magnesium,Total,39.8,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00927][Description: MAGNESIUM, TOTAL (MG/L AS MG)][Value: 39.8",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1994-03-28,,,,,,,2018-11-08T14:15:24,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19940404_553528,Sample-Routine,Water,,1994-04-04,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742544218,,,Magnesium,Total,39.3,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00927][Description: MAGNESIUM, TOTAL (MG/L AS MG)][Value: 39.3",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1994-04-04,,,,,,,2018-11-08T14:15:25,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19940615_553738,Sample-Routine,Water,,1994-06-15,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742539552,,,Sodium,Total,37.1,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00929][Description: SODIUM, TOTAL (MG/L AS NA)][Value: 37.1",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1994-06-15,,,,,,,2018-11-08T14:15:02,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19940719_553767,Sample-Routine,Water,,1994-07-19,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742539944,,,Sodium,Total,36.7,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00929][Description: SODIUM, TOTAL (MG/L AS NA)][Value: 36.7",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1994-07-19,,,,,,,2018-11-08T14:15:04,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19940509_553706,Sample-Routine,Water,,1994-05-09,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742539126,,as CaCO3,Calcium,Total,30.5,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00916][Description: CALCIUM, TOTAL (MG/L AS CA)][Value: 30.5",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1994-05-09,,,,,,,2018-11-08T14:14:59,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19940405_553688,Sample-Routine,Water,,1994-04-05,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742538866,,as CaCO3,Calcium,Total,25.9,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00916][Description: CALCIUM, TOTAL (MG/L AS CA)][Value: 25.9",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1994-04-05,,,,,,,2018-11-08T14:14:57,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19940509_553548,Sample-Routine,Water,,1994-05-09,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742544507,,,Magnesium,Total,39.6,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00927][Description: MAGNESIUM, TOTAL (MG/L AS MG)][Value: 39.6",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1994-05-09,,,,,,,2018-11-08T14:15:27,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19940314_553670,Sample-Routine,Water,,1994-03-14,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742538598,,,Potassium,Total,2.4,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00937][Description: POTASSIUM, TOTAL MG/L AS  K)][Value: 2.4",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1994-03-14,,,,,,,2018-11-08T14:14:55,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19940518_553556,Sample-Routine,Water,,1994-05-18,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742544641,,,Potassium,Total,2.3,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00937][Description: POTASSIUM, TOTAL MG/L AS  K)][Value: 2.3",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1994-05-18,,,,,,,2018-11-08T14:15:28,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19940603_553570,Sample-Routine,Water,,1994-06-03,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742544828,,,Potassium,Total,2.5,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00937][Description: POTASSIUM, TOTAL MG/L AS  K)][Value: 2.5",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1994-06-03,,,,,,,2018-11-08T14:15:30,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19940712_553759,Sample-Routine,Water,,1994-07-12,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742539844,,,Sodium,Total,36.3,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00929][Description: SODIUM, TOTAL (MG/L AS NA)][Value: 36.3",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1994-07-12,,,,,,,2018-11-08T14:15:04,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19940610_553576,Sample-Routine,Water,,1994-06-10,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742544911,,,Potassium,Total,2.6,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00937][Description: POTASSIUM, TOTAL MG/L AS  K)][Value: 2.6",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1994-06-10,,,,,,,2018-11-08T14:15:30,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19940518_553714,Sample-Routine,Water,,1994-05-18,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742539240,,,Potassium,Total,2.2,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00937][Description: POTASSIUM, TOTAL MG/L AS  K)][Value: 2.2",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1994-05-18,,,,,,,2018-11-08T14:15:00,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ICB94_ML1_19940615_553048,Sample-Routine,Water,,1994-06-15,09:30:00,PDT,,,,,1.64,ft,,,,,,GOGA0007,Mountain Lake Monitoring Report November 1993-October 1994,,11NPSWRD_WQX-GOGA_ICB94_ML1,CENTER OF MOUNTAIN LAKE,,,,,37.7881111000,-122.4701111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742531029,,,Sodium,Dissolved,55.401,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00930][Description: SODIUM, DISSOLVED (MG/L AS NA)][Value: 55.401",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1994-06-15,,,,,,,2018-11-08T13:52:07,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19941205_553783,Sample-Routine,Water,,1994-12-05,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742540261,,as CaCO3,Calcium,Total,30.8,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00916][Description: CALCIUM, TOTAL (MG/L AS CA)][Value: 30.8",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1994-12-05,,,,,,,2018-11-08T14:15:06,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19940603_553570,Sample-Routine,Water,,1994-06-03,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742544814,,,Sodium,Total,34.3,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00929][Description: SODIUM, TOTAL (MG/L AS NA)][Value: 34.3",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1994-06-03,,,,,,,2018-11-08T14:15:30,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ICB94_ML1_19940615_553048,Sample-Routine,Water,,1994-06-15,09:30:00,PDT,,,,,1.64,ft,,,,,,GOGA0007,Mountain Lake Monitoring Report November 1993-October 1994,,11NPSWRD_WQX-GOGA_ICB94_ML1,CENTER OF MOUNTAIN LAKE,,,,,37.7881111000,-122.4701111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742531024,,,Magnesium,Dissolved,38.432,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00925][Description: MAGNESIUM, DISSOLVED (MG/L AS MG)][Value: 38.432",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1994-06-15,,,,,,,2018-11-08T13:52:07,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19940602_553726,Sample-Routine,Water,,1994-06-02,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742539384,,,Sodium,Total,35.8,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00929][Description: SODIUM, TOTAL (MG/L AS NA)][Value: 35.8",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1994-06-02,,,,,,,2018-11-08T14:15:01,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19940524_553720,Sample-Routine,Water,,1994-05-24,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742539311,,,Potassium,Total,2.4,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00937][Description: POTASSIUM, TOTAL MG/L AS  K)][Value: 2.4",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1994-05-24,,,,,,,2018-11-08T14:15:01,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19940602_553568,Sample-Routine,Water,,1994-06-02,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742544799,,,Potassium,Total,2.5,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00937][Description: POTASSIUM, TOTAL MG/L AS  K)][Value: 2.5",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1994-06-02,,,,,,,2018-11-08T14:15:30,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ICB94_ML1_19940316_553045,Sample-Routine,Water,,1994-03-16,10:00:00,PST,,,,,1.64,ft,,,,,,GOGA0007,Mountain Lake Monitoring Report November 1993-October 1994,,11NPSWRD_WQX-GOGA_ICB94_ML1,CENTER OF MOUNTAIN LAKE,,,,,37.7881111000,-122.4701111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742530981,,,Magnesium,Dissolved,35.736,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00925][Description: MAGNESIUM, DISSOLVED (MG/L AS MG)][Value: 35.736",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1994-03-16,,,,,,,2018-11-08T13:52:07,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19940511_553550,Sample-Routine,Water,,1994-05-11,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742544554,,,Potassium,Total,2.6,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00937][Description: POTASSIUM, TOTAL MG/L AS  K)][Value: 2.6",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1994-05-11,,,,,,,2018-11-08T14:15:28,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19940602_553726,Sample-Routine,Water,,1994-06-02,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742539400,,as CaCO3,Calcium,Total,29.2,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00916][Description: CALCIUM, TOTAL (MG/L AS CA)][Value: 29.2",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1994-06-02,,,,,,,2018-11-08T14:15:02,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19940518_553556,Sample-Routine,Water,,1994-05-18,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742544623,,,Magnesium,Total,38.2,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00927][Description: MAGNESIUM, TOTAL (MG/L AS MG)][Value: 38.2",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1994-05-18,,,,,,,2018-11-08T14:15:28,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19940707_553756,Sample-Routine,Water,,1994-07-07,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742539807,,as CaCO3,Calcium,Total,29.8,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00916][Description: CALCIUM, TOTAL (MG/L AS CA)][Value: 29.8",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1994-07-07,,,,,,,2018-11-08T14:15:03,STORET
