OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassInformationUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationUrl,ProviderName
USGS-CA,USGS California Water Science Center,nwisca.01.02101628,2021-01-27,08:04:00,PST,USGS-11179000,NWIS-123069084,,,,Stream width measure,,92.0,ft,,Accepted,,Actual,,,,,,,,,,,00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101628,2021-01-27,08:04:00,PST,USGS-11179000,NWIS-123069086,,,,"Temperature, water",,8.4,deg C,,Accepted,,Actual,,,,,,,,,,,00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101628,2021-01-27,08:04:00,PST,USGS-11179000,NWIS-123069087,,,,Number of sampling points,,20,count,,Accepted,,Actual,,,,,,,,,,,00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101628,2021-01-27,08:04:00,PST,USGS-11179000,NWIS-123069095,,,,Bedload sediment flux,Bedload,187,tons/day,,Accepted,,Actual,,,,,,,,,,,80225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101628,2021-01-27,08:04:00,PST,USGS-11179000,NWIS-123069096,,Not Detected,,Bedload sediment particle size,Bedload,,,,Accepted,,Actual,,,,< 0.25 mm,,,,,,,80228,,,,,,,,,,,,,,,,,,,,,,,,,,,SED02,USGS,Dry sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-01-21,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101628,2021-01-27,08:04:00,PST,USGS-11179000,NWIS-123069097,,,,Bedload sediment particle size,Bedload,4,%,,Accepted,,Actual,,,,< 0.5 mm,,,,,,,80229,,,,,,,,,,,,,,,,,,,,,,,,,,,SED02,USGS,Dry sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-01-21,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101628,2021-01-27,08:04:00,PST,USGS-11179000,NWIS-123069098,,,,Bedload sediment particle size,Bedload,14,%,,Accepted,,Actual,,,,< 1 mm,,,,,,,80230,,,,,,,,,,,,,,,,,,,,,,,,,,,SED02,USGS,Dry sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-01-21,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101628,2021-01-27,08:04:00,PST,USGS-11179000,NWIS-123069099,,,,Bedload sediment particle size,Bedload,29,%,,Accepted,,Actual,,,,< 2 mm,,,,,,,80231,,,,,,,,,,,,,,,,,,,,,,,,,,,SED02,USGS,Dry sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-01-21,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101628,2021-01-27,08:04:00,PST,USGS-11179000,NWIS-123069100,,,,Bedload sediment particle size,Bedload,46,%,,Accepted,,Actual,,,,< 4 mm,,,,,,,80232,,,,,,,,,,,,,,,,,,,,,,,,,,,SED02,USGS,Dry sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-01-21,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101628,2021-01-27,08:04:00,PST,USGS-11179000,NWIS-123069101,,,,Bedload sediment particle size,Bedload,62,%,,Accepted,,Actual,,,,< 8 mm,,,,,,,80233,,,,,,,,,,,,,,,,,,,,,,,,,,,SED02,USGS,Dry sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-01-21,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101628,2021-01-27,08:04:00,PST,USGS-11179000,NWIS-123069102,,,,Bedload sediment particle size,Bedload,85,%,,Accepted,,Actual,,,,< 16 mm,,,,,,,80234,,,,,,,,,,,,,,,,,,,,,,,,,,,SED02,USGS,Dry sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-01-21,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101628,2021-01-27,08:04:00,PST,USGS-11179000,NWIS-123069103,,,,Bedload sediment particle size,Bedload,100,%,,Accepted,,Actual,,,,< 32 mm,,,,,,,80235,,,,,,,,,,,,,,,,,,,,,,,,,,,SED02,USGS,Dry sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-01-21,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101628,2021-01-27,08:04:00,PST,USGS-11179000,NWIS-123069108,,,,Bedload sediment particle size,Bedload,2160.1,g,,Accepted,,Actual,Dry,,,,,,,,,,91145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-01-21,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101628,2021-01-27,08:04:00,PST,USGS-11179000,NWIS-123069109,,,,Bedload sediment particle size,Bedload,1009.800,g,,Accepted,,Actual,Dry,,,0.063-4mm,,,,,,,91160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-01-21,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02102638,2021-03-24,13:05:00,PDT,USGS-11176200,NWIS-123238225,,,,"Temperature, water",,13.3,deg C,,Accepted,,Actual,,,,,,,,,,,00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02102638,2021-03-24,13:05:00,PDT,USGS-11176200,NWIS-123238226,,,,Number of sampling points,,10,count,,Accepted,,Actual,,,,,,,,,,,00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02102638,2021-03-24,13:05:00,PDT,USGS-11176200,NWIS-123238230,,,,Sediment,Suspended,0.0378,g,,Accepted,,Actual,Dry,,,,,,,,,,91157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-07-29,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02102638,2021-03-24,13:05:00,PDT,USGS-11176200,NWIS-123238231,,,,Sediment,Suspended,0.0309,g,,Accepted,,Actual,Dry,,,<0.063 mm,,,,,,,91158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-07-29,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02102638,2021-03-24,13:05:00,PDT,USGS-11176200,NWIS-123238232,,,,Sediment,Suspended,0.0069,g,,Accepted,,Actual,Dry,,,>0.063 mm,,,,,,,91159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-07-29,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02103177,2021-04-14,18:25:00,PDT,USGS-11176900,NWIS-123073425,,,,"Temperature, water",,18.7,deg C,,Accepted,,Actual,,,,,,,,,,,00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02103177,2021-04-14,18:25:00,PDT,USGS-11176900,NWIS-123073427,,,,Suspended Sediment Concentration (SSC),Suspended,67,mg/l,,Accepted,mean,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,,,,,SED10,USGS,Sediment conc by filtration,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-09-17,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02201660,2021-12-14,05:39:00,PST,USGS-11176200,NWIS-125256441,,,,Suspended Sediment Concentration (SSC),Suspended,95,mg/l,,Accepted,,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,,,,,SED10,USGS,Sediment conc by filtration,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-06-15,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02201660,2021-12-14,05:39:00,PST,USGS-11176200,NWIS-125256444,,,,Sediment,Suspended,0.0311,g,,Accepted,,Actual,Dry,,,,,,,,,,91157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-06-15,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101515,2021-01-25,15:43:00,PST,USGS-11181040,NWIS-122556564,,,,"Temperature, water",,8.9,deg C,,Accepted,,Actual,,,,,,,,,,,00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101859,2021-01-28,20:08:00,PST,USGS-11176090,NWIS-123233807,,,,Number of sampling points,,1,count,,Accepted,,Actual,,,,,,,,,,,00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101515,2021-01-25,15:43:00,PST,USGS-11181040,NWIS-122556565,,,,Number of sampling points,,2,count,,Accepted,,Actual,,,,,,,,,,,00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101515,2021-01-25,15:43:00,PST,USGS-11181040,NWIS-122556566,,,,Suspended Sediment Concentration (SSC),Suspended,89,%,,Accepted,mean,Actual,,,,< 0.0625 mm,,,,,,,70331,,,,,,,,,,,,,,,,,,,,,,,,,,,SED30,USGS,Wet sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-05-12,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101859,2021-01-28,20:08:00,PST,USGS-11176090,NWIS-123233808,,,,Suspended Sediment Concentration (SSC),Suspended,99,%,,Accepted,,Actual,,,,< 0.0625 mm,,,,,,,70331,,,,,,,,,,,,,,,,,,,,,,,,,,,SED30,USGS,Wet sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-07-29,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101859,2021-01-28,20:08:00,PST,USGS-11176090,NWIS-123233810,,,,Suspended Sediment Concentration (SSC),Suspended,100,mg/l,,Accepted,,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,,,,,SED16,USGS,Sediment conc from size analysis,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-07-29,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101515,2021-01-25,15:43:00,PST,USGS-11181040,NWIS-122556568,,,,Suspended Sediment Concentration (SSC),Suspended,9,mg/l,,Accepted,mean,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,,,,,SED16,USGS,Sediment conc from size analysis,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-05-12,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101859,2021-01-28,20:08:00,PST,USGS-11176090,NWIS-123233813,,,,Sediment,Suspended,0.0327,g,,Accepted,,Actual,Dry,,,,,,,,,,91157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-07-29,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101859,2021-01-28,20:08:00,PST,USGS-11176090,NWIS-123233814,,,,Sediment,Suspended,0.0325,g,,Accepted,,Actual,Dry,,,<0.063 mm,,,,,,,91158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-07-29,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101859,2021-01-28,20:08:00,PST,USGS-11176090,NWIS-123233815,,,,Sediment,Suspended,0.0002,g,,Accepted,,Actual,Dry,,,>0.063 mm,,,,,,,91159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-07-29,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02201251,2021-12-30,15:15:00,PST,USGS-11176900,NWIS-125367280,,,,"Temperature, water",,10.6,deg C,,Accepted,,Actual,,,,,,,,,,,00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02201251,2021-12-30,15:15:00,PST,USGS-11176900,NWIS-125367282,,,,Suspended Sediment Concentration (SSC),Suspended,60,mg/l,,Accepted,,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,,,,,SED10,USGS,Sediment conc by filtration,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-07-12,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02201251,2021-12-30,15:15:00,PST,USGS-11176900,NWIS-125367285,,,,Sediment,Suspended,0.0903,g,,Accepted,,Actual,Dry,,,,,,,,,,91157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-07-12,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02200527,2021-11-09,12:20:00,PST,USGS-11176200,NWIS-125256373,,,,"Temperature, water",,14.9,deg C,,Accepted,,Actual,,,,,,,,,,,00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02200527,2021-11-09,12:20:00,PST,USGS-11176200,NWIS-125256374,,,,Number of sampling points,,10,count,,Accepted,,Actual,,,,,,,,,,,00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02200527,2021-11-09,12:20:00,PST,USGS-11176200,NWIS-125256375,,,,Suspended Sediment Concentration (SSC),Suspended,99,%,,Accepted,,Actual,,,,< 0.0625 mm,,,,,,,70331,,,,,,,,,,,,,,,,,,,,,,,,,,,SED30,USGS,Wet sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-03-18,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02200527,2021-11-09,12:20:00,PST,USGS-11176200,NWIS-125256377,,,,Suspended Sediment Concentration (SSC),Suspended,56,mg/l,,Accepted,,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,,,,,SED16,USGS,Sediment conc from size analysis,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-03-18,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02200527,2021-11-09,12:20:00,PST,USGS-11176200,NWIS-125256380,,,,Sediment,Suspended,0.0669,g,,Accepted,,Actual,Dry,,,,,,,,,,91157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-03-18,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02200527,2021-11-09,12:20:00,PST,USGS-11176200,NWIS-125256381,,,,Sediment,Suspended,0.0665,g,,Accepted,,Actual,Dry,,,<0.063 mm,,,,,,,91158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-03-18,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02200527,2021-11-09,12:20:00,PST,USGS-11176200,NWIS-125256382,,,,Sediment,Suspended,0.0004,g,,Accepted,,Actual,Dry,,,>0.063 mm,,,,,,,91159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-03-18,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02200365,2021-10-25,02:31:00,PDT,USGS-11181040,NWIS-125165806,,,,Suspended Sediment Concentration (SSC),Suspended,1880,mg/l,,Accepted,,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,,,,,SED10,USGS,Sediment conc by filtration,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-03-15,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02200365,2021-10-25,02:31:00,PDT,USGS-11181040,NWIS-125165809,,,,Sediment,Suspended,1.0100,g,,Accepted,,Actual,Dry,,,,,,,,,,91157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-03-15,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02200696,2021-12-13,13:15:00,PST,USGS-11174600,NWIS-125196025,,,,Suspended Sediment Concentration (SSC),Suspended,86,mg/l,,Accepted,,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,,,,,SED10,USGS,Sediment conc by filtration,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-10-19,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02200696,2021-12-13,13:15:00,PST,USGS-11174600,NWIS-125196028,,,,Sediment,Suspended,0.0507,g,,Accepted,,Actual,Dry,,,,,,,,,,91157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-10-19,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101522,2021-01-28,09:14:00,PST,USGS-11181040,NWIS-122556607,,,,Suspended Sediment Concentration (SSC),Suspended,257,mg/l,,Accepted,,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,,,,,SED10,USGS,Sediment conc by filtration,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-05-12,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101522,2021-01-28,09:14:00,PST,USGS-11181040,NWIS-122556610,,,,Sediment,Suspended,0.1359,g,,Accepted,,Actual,Dry,,,,,,,,,,91157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-05-12,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101850,2021-01-28,13:08:00,PST,USGS-11176090,NWIS-123233747,,,,Number of sampling points,,1,count,,Accepted,,Actual,,,,,,,,,,,00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101850,2021-01-28,13:08:00,PST,USGS-11176090,NWIS-123233749,,,,Suspended Sediment Concentration (SSC),Suspended,108,mg/l,,Accepted,,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,,,,,SED10,USGS,Sediment conc by filtration,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-07-29,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101850,2021-01-28,13:08:00,PST,USGS-11176090,NWIS-123233752,,,,Sediment,Suspended,0.0350,g,,Accepted,,Actual,Dry,,,,,,,,,,91157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-07-29,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02200782,2021-12-17,14:19:00,PST,USGS-11181040,NWIS-125165937,,,,"Temperature, water",,10.2,deg C,,Accepted,,Actual,,,,,,,,,,,00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02200782,2021-12-17,14:19:00,PST,USGS-11181040,NWIS-125165938,,,,Number of sampling points,,2,count,,Accepted,,Actual,,,,,,,,,,,00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02200782,2021-12-17,14:19:00,PST,USGS-11181040,NWIS-125165939,,,,Suspended Sediment Concentration (SSC),Suspended,100,%,,Accepted,mean,Actual,,,,< 0.0625 mm,,,,,,,70331,,,,,,,,,,,,,,,,,,,,,,,,,,,SED30,USGS,Wet sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-07-26,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02200782,2021-12-17,14:19:00,PST,USGS-11181040,NWIS-125165941,,,,Suspended Sediment Concentration (SSC),Suspended,53,mg/l,,Accepted,mean,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,,,,,SED16,USGS,Sediment conc from size analysis,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-07-26,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101604,2021-01-27,14:18:00,PST,USGS-11176900,NWIS-123073534,,,,"Temperature, water",,8.7,deg C,,Accepted,,Actual,,,,,,,,,,,00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101604,2021-01-27,14:18:00,PST,USGS-11176900,NWIS-123073535,,,,Number of sampling points,,1,count,,Accepted,,Actual,,,,,,,,,,,00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101604,2021-01-27,14:18:00,PST,USGS-11176900,NWIS-123073536,,,,Suspended Sediment Concentration (SSC),Suspended,90,%,,Accepted,,Actual,,,,< 0.0625 mm,,,,,,,70331,,,,,,,,,,,,,,,,,,,,,,,,,,,SED30,USGS,Wet sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-07-29,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101604,2021-01-27,14:18:00,PST,USGS-11176900,NWIS-123073538,,,,Suspended Sediment Concentration (SSC),Suspended,151,mg/l,,Accepted,,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,,,,,SED16,USGS,Sediment conc from size analysis,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-07-29,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101604,2021-01-27,14:18:00,PST,USGS-11176900,NWIS-123073541,,,,Sediment,Suspended,0.0460,g,,Accepted,,Actual,Dry,,,,,,,,,,91157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-07-29,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02101604,2021-01-27,14:18:00,PST,USGS-11176900,NWIS-123073542,,,,Sediment,Suspended,0.0415,g,,Accepted,,Actual,Dry,,,<0.063 mm,,,,,,,91158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2021-07-29,,,,,,,,,,,,,,NWIS
