OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-08S05W09A001M,08S05W09A001M,Other-Surface Water,,18050006,,,,,37.2582000000,-122.4128000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-08S05W09J001M,08S05W09J001M,Other-Surface Water,,18050006,,,,,37.2510000000,-122.4128000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-08S05W10E002M,08S05W10E002M,Other-Surface Water,,18050006,,,,,37.2546000000,-122.4081000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-08S05W11M001M,08S05W11M001M,Other-Surface Water,,18050006,,,,,37.2511000000,-122.3703000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-09S02E02C001M,09S02E02C001M,Other-Surface Water,,18050003,,,,,37.1826000000,-121.7211000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-09S03E22B003M,09S03E22B003M,Other-Surface Water,,18060002,,,,,37.1393000000,-121.6258000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-09S03E33M003M,09S03E33M003M,Other-Surface Water,,18060002,,,,,37.1033000000,-121.6530000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-09S03E35D004M,09S03E35D004M,Other-Surface Water,,18060002,,,,,37.1105000000,-121.6167000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-09S03E35L005M,09S03E35L005M,Other-Surface Water,,18060002,,,,,37.1033000000,-121.6122000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-09S03E36F001M,09S03E36F001M,Other-Surface Water,,18060002,,,,,37.1069000000,-121.5941000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-09S03E36F003M,09S03E36F003M,Other-Surface Water,,18060002,,,,,37.1069000000,-121.5941000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E01E002M,10S03E01E002M,Other-Surface Water,,18060002,,,,,37.0924000000,-121.5986000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E02F001M,10S03E02F001M,Other-Surface Water,,18060002,,,,,37.0924000000,-121.6122000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E02F003M,10S03E02F003M,Other-Surface Water,,18060002,,,,,37.0924000000,-121.6122000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E02F006M,10S03E02F006M,Other-Surface Water,,18060002,,,,,37.0924000000,-121.6122000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E02H001M,10S03E02H001M,Other-Surface Water,,18060002,,,,,37.0924000000,-121.6031000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E02K001M,10S03E02K001M,Other-Surface Water,,18060002,,,,,37.0888000000,-121.6076000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E03A003M,10S03E03A003M,Other-Surface Water,,18060002,,,,,37.0960000000,-121.6213000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E05L002M,10S03E05L002M,Other-Surface Water,,18060002,,,,,37.0888000000,-121.6667000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E11A004M,10S03E11A004M,Other-Surface Water,,18060002,,,,,37.0816000000,-121.6031000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E11G010M,10S03E11G010M,Other-Surface Water,,18060002,,,,,37.0780000000,-121.6076000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E11H098M,10S03E11H098M,Other-Surface Water,,18060002,,,,,37.0780000000,-121.6031000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E11H099M,10S03E11H099M,Other-Surface Water,,18060002,,,,,37.0780000000,-121.6031000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E12B001M,10S03E12B001M,Other-Surface Water,,18060002,,,,,37.0816000000,-121.5895000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E12C003M,10S03E12C003M,Other-Surface Water,,18060002,,,,,37.0816000000,-121.5941000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E12N002M,10S03E12N002M,Other-Surface Water,,18060002,,,,,37.0708000000,-121.5986000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E12P001M,10S03E12P001M,Other-Surface Water,,18060002,,,,,37.0708000000,-121.5941000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E13B003M,10S03E13B003M,Other-Surface Water,,18060002,,,,,37.0672000000,-121.5895000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E13C002M,10S03E13C002M,Other-Surface Water,,18060002,,,,,37.0672000000,-121.5941000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E13D003M,10S03E13D003M,Other-Surface Water,,18060002,,,,,37.0672000000,-121.5986000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E14D001M,10S03E14D001M,Other-Surface Water,,18060002,,,,,37.0672000000,-121.6167000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E14J001M,10S03E14J001M,Other-Surface Water,,18060002,,,,,37.0600000000,-121.6031000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E23J001M,10S03E23J001M,Other-Surface Water,,18060002,,,,,37.0456000000,-121.6031000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E23J002M,10S03E23J002M,Other-Surface Water,,18060002,,,,,37.0456000000,-121.6031000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E25K001M,10S03E25K001M,Other-Surface Water,,18060002,,,,,37.0311000000,-121.5895000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E26J001M,10S03E26J001M,Other-Surface Water,,18060002,,,,,37.0311000000,-121.6031000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S03E34L001M,10S03E34L001M,Other-Surface Water,,18060002,,,,,37.0167000000,-121.6304000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S04E17F001M,10S04E17F001M,Other-Surface Water,,18060002,,,,,37.0636000000,-121.5578000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S04E18G002M,10S04E18G002M,Other-Surface Water,,18060002,,,,,37.0636000000,-121.5714000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S04E28D002M,10S04E28D002M,Other-Surface Water,,18060002,,,,,37.0383000000,-121.5442000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S04E28D003M,10S04E28D003M,Other-Surface Water,,18060002,,,,,37.0383000000,-121.5442000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S04E31G001M,10S04E31G001M,Other-Surface Water,,18060002,,,,,37.0203000000,-121.5714000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S04E31G004M,10S04E31G004M,Other-Surface Water,,18060002,,,,,37.0203000000,-121.5714000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-10S04E34L005M,10S04E34L005M,Other-Surface Water,,18060002,,,,,37.0167000000,-121.5216000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-11N01E16N001M,11N01E16N001M,Other-Surface Water,,18050004,,,,,37.7976000000,-121.8716000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-11N02E23N002M,11N02E23N002M,Other-Surface Water,,18040003,,,,,37.7831000000,-121.7233000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-11S04E03L002M,11S04E03L002M,Other-Surface Water,,18060002,,,,,37.0023000000,-121.5216000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-11S04E04P002M,11S04E04P002M,Other-Surface Water,,18060002,,,,,36.9987000000,-121.5397000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-11S04E04Q003M,11S04E04Q003M,Other-Surface Water,,18060002,,,,,36.9987000000,-121.5351000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-11S04E06B001M,11S04E06B001M,Other-Surface Water,,18060002,,,,,37.0095000000,-121.5714000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-11S04E08K002M,11S04E08K002M,Other-Surface Water,,18060002,,,,,36.9878000000,-121.5532000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-11S04E08P002M,11S04E08P002M,Other-Surface Water,,18060002,,,,,36.9842000000,-121.5578000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-11S04E09M001M,11S04E09M001M,Other-Surface Water,,18060002,,,,,36.9878000000,-121.5442000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-11S04E09P003M,11S04E09P003M,Other-Surface Water,,18060002,,,,,36.9842000000,-121.5397000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-11S04E09P005M,11S04E09P005M,Other-Surface Water,,18060002,,,,,36.9842000000,-121.5397000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-11S04E14D001M,11S04E14D001M,Other-Surface Water,,18060002,,,,,36.9806000000,-121.5079000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-11S04E16G001M,11S04E16G001M,Other-Surface Water,,18060002,,,,,36.9770000000,-121.5351000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-11S04E16G002M,11S04E16G002M,Other-Surface Water,,18060002,,,,,36.9770000000,-121.5351000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-11S04E21B002M,11S04E21B002M,Other-Surface Water,,18060002,,,,,36.9662000000,-121.5351000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-11S04E29G001M,11S04E29G001M,Other-Surface Water,,18060002,,,,,36.9483000000,-121.5532000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-12N01W06N001M,12N01W06N001M,Other-Surface Water,,18050001,,,,,37.9133000000,-122.0198000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-14N01W31Q001M,14N01W31Q001M,Other-Surface Water,,18050001,,,,,38.0146000000,-122.0105000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-14N09W32R002M,14N09W32R002M,Other-Surface Water,,18050001,,,,,38.0133000000,-121.8784000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-19N01E35B003M,19N01E35B003M,Other-Surface Water,,18050004,,,,,37.4654000000,-121.8285000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B0D86002600,Light 2 at San Pablo Bay,Other-Surface Water,San Pablo Loop,18050001,,,,,38.0000000000,-122.0000000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B0V80322001,San Luis Drn Study Bio Lab Port Chicago,Other-Surface Water,,18050001,,,,,38.0536111000,-122.0011111100,24000,1,ft,Interpolation-Map,NAD27,,,,,,,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B8903010,KIRKER SL A HWY 4-PITTSBURG,Other-Surface Water,,18050001,,,,,38.0133000000,-121.8727000000,,1,ft,GPS-Unspecified,NAD83,50,ft,,,Other,UNKWN,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B8911710,MARSH C A DEER VLY RD,Other-Surface Water,,18040003,,,,,37.8846000000,-121.7761000000,,1,ft,GPS-Unspecified,NAD83,300,ft,,,Other,UNKWN,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B8915610,MARSH C A MARSH C SPRINGS PARK,Other-Surface Water,,18040003,,,,,37.8910000000,-121.8502000000,,1,ft,GPS-Unspecified,NAD83,630,ft,,,Other,UNKWN,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B8916410,MARSH C BL DUNN C,Other-Surface Water,,18040003,,,,,37.8966000000,-121.8697000000,,1,ft,GPS-Unspecified,NAD83,645,ft,,,Other,UNKWN,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B8916520,DUNN C A MORGAN TERRITORY RD BR,Other-Surface Water,,18040003,,,,,37.8813000000,-121.8725000000,,1,ft,GPS-Unspecified,NAD83,655,ft,,,Other,UNKWN,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B8916525,DUNN C TRIB-MT DIABLO MINE SEEP,Other-Surface Water,,18040003,,,,,37.9010000000,-121.8788000000,,1,ft,GPS-Unspecified,NAD83,900,ft,,,Other,UNKWN,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B8916530,DUNN C AB DAM AB DIABLO MINE SEEP,Other-Surface Water,,18040003,,,,,37.9013000000,-121.8744000000,,1,ft,GPS-Unspecified,NAD83,675,ft,,,Other,UNKWN,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B8917410,MARSH C AB PERKINS CN C,Other-Surface Water,,18040003,,,,,37.8955000000,-121.8705000000,,1,ft,GPS-Unspecified,NAD83,650,ft,,,Other,UNKWN,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B8920500,KELLOGG C NR BYRON S/O CAM-VAQ RD,Other-Surface Water,,18040003,,,,,37.8538889000,-121.6950000000,24000,1,ft,Interpolation-Map,NAD27,175,ft,,,Other,UNKWN,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B8921501,KELLOGG C A VASCO RD BL PL,Other-Surface Water,,18040003,,,,,37.8380556000,-121.7258333300,24000,1,ft,Interpolation-Map,NAD27,290,ft,,,Other,UNKWN,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B8926001,KELLOGG C A VASCO RD AB PL,Other-Surface Water,,18040003,,,,,37.8075000000,-121.7397222200,24000,1,ft,Interpolation-Map,NAD27,405,ft,,,Other,UNKWN,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B8928501,KELLOGG C A VASCO RD NR CO LINE,Other-Surface Water,,18040003,,,,,37.7741667000,-121.7402777800,24000,1,ft,Interpolation-Map,NAD27,750,ft,,,Other,UNKWN,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B8931101,BRUSHY C A ARMSTRONG RD AB RES,Other-Surface Water,,18040003,,,,,37.8383333000,-121.6283333300,24000,1,ft,Interpolation-Map,NAD27,42,ft,,,Other,UNKWN,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B8933210,BRUSHY C TRIB A DYER RD-BRUSHY C,Other-Surface Water,,18040003,,,,,37.7672000000,-121.6747000000,,1,ft,GPS-Unspecified,NAD83,660,ft,,,Other,UNKWN,US,06,001,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B8933310,BRUSHY C BL SPILLWAY AB DYER XING,Other-Surface Water,,18040003,,,,,37.7669000000,-121.6777000000,,1,ft,GPS-Unspecified,NAD83,680,ft,,,Other,UNKWN,US,06,001,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B8C74701354,DELTA MENDOTA CA A SIPHON BREAKER,Other-Surface Water,,18040003,,,,,37.7833000000,-121.5908000000,,1,ft,GPS-Unspecified,NAD83,220,ft,,,Other,UNKWN,US,06,001,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B8C75891483,CONTRA COSTA CA A LONE TREE RD,Other-Surface Water,,18040003,,,,,37.9819000000,-121.8061000000,,1,ft,GPS-Unspecified,NAD83,85,ft,,,Other,UNKWN,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B8X80221556,Mallard Slough at CCWD PP,Other-Surface Water,,18050001,,,,,38.0358333000,-121.9269444400,24000,1,ft,Interpolation-Map,NAD27,7,ft,,,Other,UNKWN,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B9591000,Contra Costa PP Number 01,Other-Surface Water,,18040003,,,,,37.9788000000,-121.7019000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B9592500,DELTA-MENDOTA CA NR TRACY,Other-Surface Water,,18040003,,,,,37.7833000000,-121.5911000000,,1,ft,GPS-Unspecified,NAD83,200,ft,,,Other,UNKWN,US,06,001,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B9B75701350,Indian Slough near Palm Tract,Other-Surface Water,YSI - EC/TEMP - Rock Slough Project,18040003,,,,,37.9502000000,-121.5835000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B9C74701355,Concrete landing at Westside of DMC uphill of pump,Other-Surface Water,,18040003,,,,,37.7828111000,-121.5912000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B9C74781351,Eastside Delta Mendota Canal intake at Jones PP,Other-Surface Water,,18040003,,,,,37.7968800000,-121.5852600000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B9C74781352,Canel Water Delivery in WQ cage in Jones PP,Other-Surface Water,,18040003,,,,,37.7970417000,-121.5861861100,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B9C74901336,DMC Intake @ Lindemann Rd.,Other-Surface Water,,18040003,,,,,37.8160000000,-121.5611000000,,1,ft,GPS-Unspecified,NAD83,10,ft,,,Other,UNKWN,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B9C75861385,Contra  Costa Canal @ Rock Slough Fish Screen,Other-Surface Water,"This site replaces rock slough @ delta road bridge, B9D75861372",18040003,,,,,37.9770583000,-121.6421888900,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B9D74781351,DELTA MENDOTA CA - TRACY PUMP-STA,Other-Surface Water,,18040003,,,,,37.7969000000,-121.5852000000,,1,ft,GPS-Unspecified,NAD83,30,ft,,,Other,UNKWN,US,06,001,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B9D74871335,DELS-5,Other-Surface Water,,18040003,,,,,37.8108333000,-121.5588888900,24000,1,ft,Interpolation-Map,NAD27,,,,,,,US,06,001,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B9D74871336A,DELS-1,Other-Surface Water,,18040003,,,,,37.8111111000,-121.5597222200,24000,1,ft,Interpolation-Map,NAD27,,,,,,,US,06,001,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B9D74871336D,DELS-4,Other-Surface Water,,18040003,,,,,37.8122222000,-121.5591666700,24000,1,ft,Interpolation-Map,NAD27,,,,,,,US,06,001,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B9D74871347,DELTA-MENDOTA IT CA A BYRON RD,Other-Surface Water,,18040003,,,,,37.8124000000,-121.5788000000,,1,ft,GPS-Unspecified,NAD83,5,ft,,,Other,UNKWN,US,06,013,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B9D74881335C,DELS-3,Other-Surface Water,,18040003,,,,,37.8138889000,-121.5588888900,24000,1,ft,Interpolation-Map,NAD27,,,,,,,US,06,001,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B9D74881336B,DELS-2,Other-Surface Water,,18040003,,,,,37.8125000000,-121.5597222200,24000,1,ft,Interpolation-Map,NAD27,,,,,,,US,06,001,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B9D74891334,Old River @ Middle River,Other-Surface Water,south old river at confluence with middle river,18040003,,,,,37.8149000000,-121.5583000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-B9D74921510,Grantline Canal above Dam,Other-Surface Water,,18050004,,,,,37.8199000000,-121.8511000000,,1,ft,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
